timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1594567338638,2481,HTTP Request,200,OK,Thread Group 1-5,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,2464,0,2303
1594567339952,1171,HTTP Request,200,OK,Thread Group 1-9,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,1164,0,977
1594567338312,2813,HTTP Request,200,OK,Thread Group 1-4,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,2812,0,2626
1594567339629,1489,HTTP Request,200,OK,Thread Group 1-8,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,1473,0,1297
1594567339308,1812,HTTP Request,200,OK,Thread Group 1-7,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,1803,0,1628
1594567337664,3455,HTTP Request,200,OK,Thread Group 1-1,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,3447,0,3278
1594567337665,3454,HTTP Request,200,OK,Thread Group 1-2,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,3447,0,3276
1594567337978,3141,HTTP Request,200,OK,Thread Group 1-3,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,3125,0,2960
1594567340310,823,HTTP Request,200,OK,Thread Group 1-10,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,816,0,623
1594567338970,2151,HTTP Request,200,OK,Thread Group 1-6,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,2145,0,1963
1594567340660,611,HTTP Request,200,OK,Thread Group 1-11,text,true,,1953,130,12,12,https://reqres.in/api/users?page=2,606,0,454
1594567340958,600,HTTP Request,200,OK,Thread Group 1-12,text,true,,1953,130,13,13,https://reqres.in/api/users?page=2,600,0,437
1594567341129,587,HTTP Request,200,OK,Thread Group 1-5,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,587,0,444
1594567341136,603,HTTP Request,200,OK,Thread Group 1-6,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,603,0,457
1594567341149,599,HTTP Request,200,OK,Thread Group 1-1,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,598,0,452
1594567341160,612,HTTP Request,200,OK,Thread Group 1-8,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,612,0,467
1594567341151,629,HTTP Request,200,OK,Thread Group 1-7,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,629,0,481
1594567341144,636,HTTP Request,200,OK,Thread Group 1-2,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,636,0,480
1594567341146,640,HTTP Request,200,OK,Thread Group 1-3,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,640,0,486
1594567341141,671,HTTP Request,200,OK,Thread Group 1-9,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,670,0,522
1594567341164,648,HTTP Request,200,OK,Thread Group 1-4,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,648,0,499
1594567341155,661,HTTP Request,200,OK,Thread Group 1-10,text,true,,1953,130,14,14,https://reqres.in/api/users?page=2,661,0,512
